url_path,views_total,views_unique
/grp-bork/spire,17,2
/grp-bork/spire/blob/main/clowm_info.json,8,1
/grp-bork/spire/blob/main/nextflow_schema.json,6,1
/grp-bork/spire/blob/main/README.md,6,1
/grp-bork/spire/tree/d10e4ae9b21dc7292523d6684d33d44e4c6ea01e,5,1
/grp-bork/spire/commits,4,1
/grp-bork/spire/edit/main/README.md,4,1
/grp-bork/spire/tree/main/docs,4,1
/grp-bork/spire/blob/d10e4ae9b21dc7292523d6684d33d44e4c6ea01e/main.nf,2,1
/grp-bork/spire/blob/d10e4ae9b21dc7292523d6684d33d44e4c6ea01e/nextflow.config,2,1
